code_insee;nom_standard;reg_nom;dep_nom;population;latitude_centre;longitude_centre
16095;Chenon;Nouvelle-Aquitaine;Charente;127;45.944;0.222
16096;Cherves-Châtelars;Nouvelle-Aquitaine;Charente;418;45.811;0.554
16097;Val-de-Cognac;Nouvelle-Aquitaine;Charente;2285;45.745;-0.338
16098;La Chèvrerie;Nouvelle-Aquitaine;Charente;138;46.044;0.136
16099;Chillac;Nouvelle-Aquitaine;Charente;224;45.361;-0.09
16100;Chirac;Nouvelle-Aquitaine;Charente;775;45.913;0.685
16101;Claix;Nouvelle-Aquitaine;Charente;1062;45.55;0.051
16102;Cognac;Nouvelle-Aquitaine;Charente;18448;45.696;-0.335
16103;Combiers;Nouvelle-Aquitaine;Charente;124;45.511;0.409
16104;Condac;Nouvelle-Aquitaine;Charente;464;46.028;0.228
16105;Condéon;Nouvelle-Aquitaine;Charente;613;45.401;-0.135
16106;Confolens;Nouvelle-Aquitaine;Charente;2722;46.019;0.658
16107;Coulgens;Nouvelle-Aquitaine;Charente;546;45.814;0.277
16108;Coulonges;Nouvelle-Aquitaine;Charente;125;45.838;0.09
16109;Courbillac;Nouvelle-Aquitaine;Charente;740;45.773;-0.181
16110;Courcôme;Nouvelle-Aquitaine;Charente;789;45.986;0.133
16111;Courgeac;Nouvelle-Aquitaine;Charente;172;45.394;0.082
16112;Courlac;Nouvelle-Aquitaine;Charente;58;45.301;0.088
16113;La Couronne;Nouvelle-Aquitaine;Charente;7753;45.61;0.109
16114;Couture;Nouvelle-Aquitaine;Charente;168;45.932;0.288
16116;Criteuil-la-Magdeleine;Nouvelle-Aquitaine;Charente;400;45.536;-0.21
16117;Curac;Nouvelle-Aquitaine;Charente;118;45.296;0.021
16118;Deviat;Nouvelle-Aquitaine;Charente;133;45.409;0.015
16119;Dignac;Nouvelle-Aquitaine;Charente;1363;45.554;0.284
16120;Dirac;Nouvelle-Aquitaine;Charente;1519;45.599;0.242
16121;Douzat;Nouvelle-Aquitaine;Charente;428;45.701;-0.003
16122;Ébréon;Nouvelle-Aquitaine;Charente;138;45.942;0.03
16123;Échallat;Nouvelle-Aquitaine;Charente;477;45.722;-0.044
16124;Écuras;Nouvelle-Aquitaine;Charente;550;45.682;0.57
16125;Édon;Nouvelle-Aquitaine;Charente;268;45.489;0.351
16127;Empuré;Nouvelle-Aquitaine;Charente;93;46.024;0.05
16128;Épenède;Nouvelle-Aquitaine;Charente;176;46.069;0.538
16130;Les Essards;Nouvelle-Aquitaine;Charente;181;45.237;0.111
16131;Esse;Nouvelle-Aquitaine;Charente;503;46.026;0.72
16132;Étagnac;Nouvelle-Aquitaine;Charente;991;45.891;0.783
16133;Étriac;Nouvelle-Aquitaine;Charente;198;45.527;-0.01
16134;Exideuil-sur-Vienne;Nouvelle-Aquitaine;Charente;1021;45.88;0.664
16135;Eymouthiers;Nouvelle-Aquitaine;Charente;317;45.647;0.55
16136;La Faye;Nouvelle-Aquitaine;Charente;572;46.02;0.159
16137;Feuillade;Nouvelle-Aquitaine;Charente;293;45.593;0.467
16138;Fléac;Nouvelle-Aquitaine;Charente;3842;45.676;0.088
16139;Fleurac;Nouvelle-Aquitaine;Charente;240;45.718;-0.086
16141;Fontenille;Nouvelle-Aquitaine;Charente;332;45.913;0.175
16142;La Forêt-de-Tessé;Nouvelle-Aquitaine;Charente;208;46.076;0.078
16143;Fouquebrune;Nouvelle-Aquitaine;Charente;719;45.527;0.197
16144;Fouqueure;Nouvelle-Aquitaine;Charente;434;45.885;0.076
16145;Foussignac;Nouvelle-Aquitaine;Charente;651;45.713;-0.125
16146;Garat;Nouvelle-Aquitaine;Charente;2118;45.626;0.267
16147;Gardes-le-Pontaroux;Nouvelle-Aquitaine;Charente;256;45.51;0.31
16148;Genac-Bignac;Nouvelle-Aquitaine;Charente;986;45.801;0.022
16150;Gensac-la-Pallue;Nouvelle-Aquitaine;Charente;1601;45.657;-0.269
16151;Genté;Nouvelle-Aquitaine;Charente;895;45.637;-0.307
16152;Gimeux;Nouvelle-Aquitaine;Charente;711;45.641;-0.367
16153;Mainxe-Gondeville;Nouvelle-Aquitaine;Charente;1174;45.668;-0.156
16154;Gond-Pontouvre;Nouvelle-Aquitaine;Charente;5950;45.68;0.166
16155;Les Gours;Nouvelle-Aquitaine;Charente;99;45.96;-0.072
16157;Le Grand-Madieu;Nouvelle-Aquitaine;Charente;156;45.941;0.448
16158;Grassac;Nouvelle-Aquitaine;Charente;303;45.581;0.399
16160;Guimps;Nouvelle-Aquitaine;Charente;491;45.466;-0.255
16161;Guizengeard;Nouvelle-Aquitaine;Charente;163;45.311;-0.123
16162;Gurat;Nouvelle-Aquitaine;Charente;183;45.436;0.265
16163;Hiersac;Nouvelle-Aquitaine;Charente;1160;45.676;0.008
16164;Hiesse;Nouvelle-Aquitaine;Charente;238;46.05;0.582
16165;Houlette;Nouvelle-Aquitaine;Charente;386;45.756;-0.211
16166;L'Isle-d'Espagnac;Nouvelle-Aquitaine;Charente;5662;45.664;0.199
16167;Jarnac;Nouvelle-Aquitaine;Charente;4470;45.686;-0.165
16168;Jauldes;Nouvelle-Aquitaine;Charente;817;45.781;0.251
16169;Javrezac;Nouvelle-Aquitaine;Charente;575;45.703;-0.364
16170;Juignac;Nouvelle-Aquitaine;Charente;391;45.368;0.158
16171;Juillac-le-Coq;Nouvelle-Aquitaine;Charente;651;45.589;-0.256
16173;Juillé;Nouvelle-Aquitaine;Charente;178;45.926;0.142
16174;Julienne;Nouvelle-Aquitaine;Charente;520;45.69;-0.229
16175;Val des Vignes;Nouvelle-Aquitaine;Charente;1365;45.535;-0.035
16176;Lachaise;Nouvelle-Aquitaine;Charente;295;45.517;-0.242
16177;Ladiville;Nouvelle-Aquitaine;Charente;124;45.513;-0.064
16178;Lagarde-sur-le-Né;Nouvelle-Aquitaine;Charente;185;45.515;-0.206
16180;Laprade;Nouvelle-Aquitaine;Charente;250;45.28;0.186
16181;Lessac;Nouvelle-Aquitaine;Charente;519;46.07;0.649
16182;Lesterps;Nouvelle-Aquitaine;Charente;441;46.012;0.792
16183;Lésignac-Durand;Nouvelle-Aquitaine;Charente;171;45.815;0.645
16184;Lichères;Nouvelle-Aquitaine;Charente;91;45.904;0.216
16185;Ligné;Nouvelle-Aquitaine;Charente;152;45.916;0.104
16186;Lignières-Ambleville;Nouvelle-Aquitaine;Charente;705;45.566;-0.185
16187;Linars;Nouvelle-Aquitaine;Charente;2096;45.654;0.074
16188;Le Lindois;Nouvelle-Aquitaine;Charente;339;45.751;0.591
16189;Londigny;Nouvelle-Aquitaine;Charente;254;46.085;0.14
16190;Longré;Nouvelle-Aquitaine;Charente;188;45.996;-0.024
16191;Lonnes;Nouvelle-Aquitaine;Charente;186;45.939;0.181
16192;Terres-de-Haute-Charente;Nouvelle-Aquitaine;Charente;3829;45.91;0.573
16193;Louzac-Saint-André;Nouvelle-Aquitaine;Charente;982;45.724;-0.397
16194;Lupsault;Nouvelle-Aquitaine;Charente;113;45.935;-0.065
16195;Lussac;Nouvelle-Aquitaine;Charente;293;45.858;0.466
16196;Luxé;Nouvelle-Aquitaine;Charente;717;45.895;0.124
16197;La Magdeleine;Nouvelle-Aquitaine;Charente;115;46.049;0.078
16198;Magnac-Lavalette-Villars;Nouvelle-Aquitaine;Charente;473;45.509;0.255
16199;Magnac-sur-Touvre;Nouvelle-Aquitaine;Charente;3248;45.656;0.236
16200;Maine-de-Boixe;Nouvelle-Aquitaine;Charente;479;45.848;0.178
16203;Mainzac;Nouvelle-Aquitaine;Charente;121;45.554;0.477
16204;Bellevigne;Nouvelle-Aquitaine;Charente;1278;45.552;-0.103
16205;Manot;Nouvelle-Aquitaine;Charente;541;45.934;0.621
16206;Mansle-les-Fontaines;Nouvelle-Aquitaine;Charente;2105;45.879;0.174
16207;Marcillac-Lanville;Nouvelle-Aquitaine;Charente;496;45.857;0.018
16208;Mareuil;Nouvelle-Aquitaine;Charente;387;45.772;-0.136
16209;Marillac-le-Franc;Nouvelle-Aquitaine;Charente;823;45.731;0.433
16210;Marsac;Nouvelle-Aquitaine;Charente;790;45.743;0.075
16211;Marthon;Nouvelle-Aquitaine;Charente;551;45.617;0.446
16212;Massignac;Nouvelle-Aquitaine;Charente;378;45.777;0.657
16213;Mazerolles;Nouvelle-Aquitaine;Charente;296;45.74;0.52
16215;Médillac;Nouvelle-Aquitaine;Charente;153;45.216;0.014
16216;Mérignac;Nouvelle-Aquitaine;Charente;822;45.696;-0.071
16217;Merpins;Nouvelle-Aquitaine;Charente;1086;45.67;-0.372
16218;Mesnac;Nouvelle-Aquitaine;Charente;409;45.776;-0.342
16220;Les Métairies;Nouvelle-Aquitaine;Charente;719;45.707;-0.176
16221;Mons;Nouvelle-Aquitaine;Charente;230;45.875;-0.033
16222;Montboyer;Nouvelle-Aquitaine;Charente;318;45.332;0.069
16223;Montbron;Nouvelle-Aquitaine;Charente;1997;45.668;0.504
16224;Montmérac;Nouvelle-Aquitaine;Charente;719;45.446;-0.208
16225;Montembœuf;Nouvelle-Aquitaine;Charente;656;45.774;0.551
16226;Montignac-Charente;Nouvelle-Aquitaine;Charente;704;45.78;0.103
16227;Montignac-le-Coq;Nouvelle-Aquitaine;Charente;137;45.342;0.215
16229;Montjean;Nouvelle-Aquitaine;Charente;246;46.08;0.11
16230;Montmoreau;Nouvelle-Aquitaine;Charente;2468;45.423;0.127
16231;Montrollet;Nouvelle-Aquitaine;Charente;328;45.991;0.9
16232;Mornac;Nouvelle-Aquitaine;Charente;2123;45.685;0.293
16233;Mosnac-Saint-Simeux;Nouvelle-Aquitaine;Charente;985;45.615;-0.013
16234;Moulidars;Nouvelle-Aquitaine;Charente;686;45.668;-0.038
16236;Mouthiers-sur-Boëme;Nouvelle-Aquitaine;Charente;2359;45.558;0.122
16237;Mouton;Nouvelle-Aquitaine;Charente;221;45.887;0.236
16238;Moutonneau;Nouvelle-Aquitaine;Charente;111;45.913;0.225
16239;Mouzon;Nouvelle-Aquitaine;Charente;138;45.796;0.611
16240;Nabinaud;Nouvelle-Aquitaine;Charente;99;45.293;0.21
16241;Nanclars;Nouvelle-Aquitaine;Charente;210;45.844;0.224
16242;Nanteuil-en-Vallée;Nouvelle-Aquitaine;Charente;1371;46.006;0.324
16243;Nercillac;Nouvelle-Aquitaine;Charente;1038;45.724;-0.271
16244;Nersac;Nouvelle-Aquitaine;Charente;2289;45.625;0.062
16245;Nieuil;Nouvelle-Aquitaine;Charente;903;45.883;0.524
16246;Nonac;Nouvelle-Aquitaine;Charente;251;45.422;0.055
16248;Oradour;Nouvelle-Aquitaine;Charente;147;45.912;-0.037
16249;Oradour-Fanais;Nouvelle-Aquitaine;Charente;363;46.115;0.782
16250;Orgedeuil;Nouvelle-Aquitaine;Charente;211;45.698;0.486
16251;Oriolles;Nouvelle-Aquitaine;Charente;247;45.356;-0.137
16252;Orival;Nouvelle-Aquitaine;Charente;151;45.283;0.069
16253;Paizay-Naudouin-Embourie;Nouvelle-Aquitaine;Charente;361;46.034;0.002
16254;Palluaud;Nouvelle-Aquitaine;Charente;216;45.348;0.243
16255;Parzac;Nouvelle-Aquitaine;Charente;139;45.924;0.421
16256;Passirac;Nouvelle-Aquitaine;Charente;247;45.348;-0.062
16258;Pérignac;Nouvelle-Aquitaine;Charente;495;45.467;0.083
16260;Pillac;Nouvelle-Aquitaine;Charente;263;45.319;0.181
16261;Les Pins;Nouvelle-Aquitaine;Charente;490;45.812;0.37
16263;Plassac-Rouffiac;Nouvelle-Aquitaine;Charente;387;45.525;0.076
16264;Pleuville;Nouvelle-Aquitaine;Charente;318;46.097;0.492
16267;Poullignac;Nouvelle-Aquitaine;Charente;100;45.396;-0.011
16268;Poursac;Nouvelle-Aquitaine;Charente;204;45.962;0.265
16269;Pranzac;Nouvelle-Aquitaine;Charente;900;45.674;0.346
16270;Pressignac;Nouvelle-Aquitaine;Charente;360;45.819;0.74
16271;Puymoyen;Nouvelle-Aquitaine;Charente;2388;45.616;0.173
16272;Puyréaux;Nouvelle-Aquitaine;Charente;556;45.864;0.211
16273;Raix;Nouvelle-Aquitaine;Charente;118;46.004;0.116
16275;Ranville-Breuillaud;Nouvelle-Aquitaine;Charente;170;45.909;-0.124
16276;Reignac;Nouvelle-Aquitaine;Charente;728;45.425;-0.174
16277;Réparsac;Nouvelle-Aquitaine;Charente;603;45.737;-0.249
16279;Rioux-Martin;Nouvelle-Aquitaine;Charente;224;45.243;-0.004
16280;Rivières;Nouvelle-Aquitaine;Charente;2012;45.761;0.359
16281;La Rochefoucauld-en-Angoumois;Nouvelle-Aquitaine;Charente;4002;45.733;0.394
16282;La Rochette;Nouvelle-Aquitaine;Charente;530;45.798;0.31
16283;Ronsenac;Nouvelle-Aquitaine;Charente;571;45.457;0.238
16284;Rouffiac;Nouvelle-Aquitaine;Charente;122;45.265;0.098
16285;Rougnac;Nouvelle-Aquitaine;Charente;402;45.537;0.354
16286;Rouillac;Nouvelle-Aquitaine;Charente;2925;45.782;-0.074
16287;Roullet-Saint-Estèphe;Nouvelle-Aquitaine;Charente;4312;45.58;0.031
16289;Roussines;Nouvelle-Aquitaine;Charente;299;45.723;0.618
16290;Rouzède;Nouvelle-Aquitaine;Charente;235;45.72;0.562
16291;Ruelle-sur-Touvre;Nouvelle-Aquitaine;Charente;7356;45.684;0.231
16292;Ruffec;Nouvelle-Aquitaine;Charente;3353;46.04;0.199
16293;Saint-Adjutory;Nouvelle-Aquitaine;Charente;493;45.769;0.478
16295;Saint-Amant-de-Boixe;Nouvelle-Aquitaine;Charente;1314;45.802;0.14
16297;Graves-Saint-Amant;Nouvelle-Aquitaine;Charente;325;45.638;-0.105
16298;Saint-Amant-de-Nouère;Nouvelle-Aquitaine;Charente;354;45.736;-0.006
16300;Val-de-Bonnieure;Nouvelle-Aquitaine;Charente;1329;45.837;0.272
16301;Saint-Aulais-la-Chapelle;Nouvelle-Aquitaine;Charente;226;45.448;-0.052
16302;Saint-Avit;Nouvelle-Aquitaine;Charente;218;45.244;0.044
16303;Saint-Bonnet;Nouvelle-Aquitaine;Charente;410;45.474;-0.089
16304;Saint-Brice;Nouvelle-Aquitaine;Charente;967;45.69;-0.265
16306;Saint-Christophe;Nouvelle-Aquitaine;Charente;312;46.004;0.85
16307;Saint-Ciers-sur-Bonnieure;Nouvelle-Aquitaine;Charente;320;45.865;0.248
16308;Saint-Claud;Nouvelle-Aquitaine;Charente;1040;45.898;0.472
16310;Saint-Coutant;Nouvelle-Aquitaine;Charente;219;45.995;0.466
16312;Saint-Cybardeaux;Nouvelle-Aquitaine;Charente;822;45.773;-0.026
16315;Saint-Félix;Nouvelle-Aquitaine;Charente;104;45.371;0.012
16316;Saint-Fort-sur-le-Né;Nouvelle-Aquitaine;Charente;384;45.583;-0.304
16317;Saint-Fraigne;Nouvelle-Aquitaine;Charente;432;45.957;-0.015
16318;Saint-Front;Nouvelle-Aquitaine;Charente;361;45.896;0.282
16320;Saint-Genis-d'Hiersac;Nouvelle-Aquitaine;Charente;906;45.754;0.036
16321;Saint-Georges;Nouvelle-Aquitaine;Charente;45;45.976;0.269
16323;Saint-Germain-de-Montbron;Nouvelle-Aquitaine;Charente;476;45.634;0.413
16325;Saint-Gourson;Nouvelle-Aquitaine;Charente;128;45.952;0.312
16326;Saint-Groux;Nouvelle-Aquitaine;Charente;132;45.891;0.158
16329;Saint-Laurent-de-Céris;Nouvelle-Aquitaine;Charente;745;45.943;0.499
16330;Saint-Laurent-de-Cognac;Nouvelle-Aquitaine;Charente;824;45.695;-0.394
16331;Saint-Laurent-des-Combes;Nouvelle-Aquitaine;Charente;91;45.353;0.034
16334;Saint-Martial;Nouvelle-Aquitaine;Charente;122;45.371;0.058
16335;Saint-Martin-du-Clocher;Nouvelle-Aquitaine;Charente;123;46.065;0.15
16336;Saint-Mary;Nouvelle-Aquitaine;Charente;347;45.845;0.362
16337;Saint-Maurice-des-Lions;Nouvelle-Aquitaine;Charente;895;45.969;0.7
16338;Saint-Médard;Nouvelle-Aquitaine;Charente;310;45.508;-0.134
16339;Val-d'Auge;Nouvelle-Aquitaine;Charente;796;45.851;-0.087
16340;Saint-Même-les-Carrières;Nouvelle-Aquitaine;Charente;1024;45.645;-0.143
16341;Saint-Michel;Nouvelle-Aquitaine;Charente;3224;45.64;0.11
16342;Saint-Palais-du-Né;Nouvelle-Aquitaine;Charente;306;45.541;-0.287
16343;Saint-Preuil;Nouvelle-Aquitaine;Charente;299;45.601;-0.172
16345;Saint-Quentin-sur-Charente;Nouvelle-Aquitaine;Charente;207;45.838;0.676
16346;Saint-Quentin-de-Chalais;Nouvelle-Aquitaine;Charente;245;45.243;0.073
16347;Saint-Romain;Nouvelle-Aquitaine;Charente;511;45.283;0.137
16348;Saint-Saturnin;Nouvelle-Aquitaine;Charente;1281;45.668;0.04
16349;Sainte-Sévère;Nouvelle-Aquitaine;Charente;500;45.764;-0.25
16350;Saint-Séverin;Nouvelle-Aquitaine;Charente;803;45.311;0.245
16352;Saint-Simon;Nouvelle-Aquitaine;Charente;226;45.655;-0.075
16353;Saint-Sornin;Nouvelle-Aquitaine;Charente;817;45.695;0.443
16354;Sainte-Souline;Nouvelle-Aquitaine;Charente;121;45.378;-0.021
16356;Saint-Sulpice-de-Ruffec;Nouvelle-Aquitaine;Charente;36;45.937;0.319
16357;Saint-Vallier;Nouvelle-Aquitaine;Charente;138;45.288;-0.084
16358;Saint-Yrieix-sur-Charente;Nouvelle-Aquitaine;Charente;7525;45.682;0.128
16359;Salles-d'Angles;Nouvelle-Aquitaine;Charente;1011;45.619;-0.344
16360;Salles-de-Barbezieux;Nouvelle-Aquitaine;Charente;403;45.452;-0.122
16361;Salles-de-Villefagnan;Nouvelle-Aquitaine;Charente;313;45.96;0.171
16362;Salles-Lavalette;Nouvelle-Aquitaine;Charente;318;45.388;0.232
16363;Saulgond;Nouvelle-Aquitaine;Charente;533;45.956;0.787
16364;Sauvagnac;Nouvelle-Aquitaine;Charente;66;45.75;0.648
16365;Sauvignac;Nouvelle-Aquitaine;Charente;101;45.259;-0.077
16366;Segonzac;Nouvelle-Aquitaine;Charente;2077;45.618;-0.216
16368;Sers;Nouvelle-Aquitaine;Charente;900;45.585;0.319
16369;Sigogne;Nouvelle-Aquitaine;Charente;971;45.738;-0.165
16370;Sireuil;Nouvelle-Aquitaine;Charente;1167;45.62;0.02
16372;Souffrignac;Nouvelle-Aquitaine;Charente;142;45.587;0.498
16373;Souvigné;Nouvelle-Aquitaine;Charente;186;45.971;0.05
16374;Soyaux;Nouvelle-Aquitaine;Charente;9995;45.64;0.207
16375;Suaux;Nouvelle-Aquitaine;Charente;382;45.848;0.514
16377;La Tâche;Nouvelle-Aquitaine;Charente;109;45.87;0.362
16378;Taizé-Aizie;Nouvelle-Aquitaine;Charente;576;46.064;0.248
16379;Taponnat-Fleurignac;Nouvelle-Aquitaine;Charente;1464;45.774;0.418
16380;Le Tâtre;Nouvelle-Aquitaine;Charente;423;45.398;-0.201
16381;Theil-Rabier;Nouvelle-Aquitaine;Charente;164;46.056;0.044
16382;Torsac;Nouvelle-Aquitaine;Charente;708;45.569;0.209
16383;Tourriers;Nouvelle-Aquitaine;Charente;772;45.793;0.194
16384;Touvérac;Nouvelle-Aquitaine;Charente;560;45.374;-0.202
16385;Touvre;Nouvelle-Aquitaine;Charente;1141;45.658;0.268
16387;Triac-Lautrait;Nouvelle-Aquitaine;Charente;463;45.683;-0.116
16388;Trois-Palis;Nouvelle-Aquitaine;Charente;935;45.64;0.046
16389;Turgon;Nouvelle-Aquitaine;Charente;83;45.952;0.411
16390;Tusson;Nouvelle-Aquitaine;Charente;234;45.932;0.07
16392;Valence;Nouvelle-Aquitaine;Charente;187;45.882;0.318
16393;Vars;Nouvelle-Aquitaine;Charente;2165;45.756;0.136
16394;Vaux-Lavalette;Nouvelle-Aquitaine;Charente;80;45.417;0.241
16395;Vaux-Rouillac;Nouvelle-Aquitaine;Charente;295;45.742;-0.09
16396;Ventouse;Nouvelle-Aquitaine;Charente;120;45.913;0.325
16397;Verdille;Nouvelle-Aquitaine;Charente;389;45.881;-0.095
16398;Verneuil;Nouvelle-Aquitaine;Charente;97;45.783;0.699
16399;Verrières;Nouvelle-Aquitaine;Charente;333;45.564;-0.262
16400;Verteuil-sur-Charente;Nouvelle-Aquitaine;Charente;594;45.978;0.226
16401;Vervant;Nouvelle-Aquitaine;Charente;147;45.835;0.13
16402;Vibrac;Nouvelle-Aquitaine;Charente;282;45.643;-0.059
16403;Le Vieux-Cérier;Nouvelle-Aquitaine;Charente;130;45.97;0.448
16404;Vieux-Ruffec;Nouvelle-Aquitaine;Charente;109;46.016;0.379
16405;Vignolles;Nouvelle-Aquitaine;Charente;161;45.507;-0.097
16406;Moulins-sur-Tardoire;Nouvelle-Aquitaine;Charente;793;45.675;0.414
16408;Villebois-Lavalette;Nouvelle-Aquitaine;Charente;713;45.479;0.283
16409;Villefagnan;Nouvelle-Aquitaine;Charente;993;46.012;0.089
16412;Villejoubert;Nouvelle-Aquitaine;Charente;352;45.808;0.173
16413;Villiers-le-Roux;Nouvelle-Aquitaine;Charente;147;46.051;0.11
16414;Villognon;Nouvelle-Aquitaine;Charente;325;45.861;0.108
16415;Vindelle;Nouvelle-Aquitaine;Charente;1062;45.721;0.108
16416;Vitrac-Saint-Vincent;Nouvelle-Aquitaine;Charente;494;45.798;0.495
16418;Vœuil-et-Giget;Nouvelle-Aquitaine;Charente;1567;45.593;0.159
16419;Vouharte;Nouvelle-Aquitaine;Charente;323;45.808;0.08
16420;Voulgézac;Nouvelle-Aquitaine;Charente;240;45.512;0.126
16421;Vouthon;Nouvelle-Aquitaine;Charente;410;45.66;0.447
16422;Vouzan;Nouvelle-Aquitaine;Charente;825;45.6;0.36
16423;Xambes;Nouvelle-Aquitaine;Charente;242;45.824;0.106
16424;Yviers;Nouvelle-Aquitaine;Charente;535;45.274;-0.025
16425;Yvrac-et-Malleyrand;Nouvelle-Aquitaine;Charente;564;45.735;0.466
17002;Agudelle;Nouvelle-Aquitaine;Charente-Maritime;134;45.382;-0.47
17003;Aigrefeuille-d'Aunis;Nouvelle-Aquitaine;Charente-Maritime;4479;46.116;-0.944
17004;Île-d'Aix;Nouvelle-Aquitaine;Charente-Maritime;207;46.018;-1.17
17005;Allas-Bocage;Nouvelle-Aquitaine;Charente-Maritime;197;45.383;-0.498
17006;Allas-Champagne;Nouvelle-Aquitaine;Charente-Maritime;248;45.473;-0.34
17007;Anais;Nouvelle-Aquitaine;Charente-Maritime;316;46.176;-0.904
17008;Andilly;Nouvelle-Aquitaine;Charente-Maritime;2312;46.263;-1.018
17009;Angliers;Nouvelle-Aquitaine;Charente-Maritime;1285;46.206;-0.949
17010;Angoulins;Nouvelle-Aquitaine;Charente-Maritime;4117;46.107;-1.106
17011;Annepont;Nouvelle-Aquitaine;Charente-Maritime;394;45.845;-0.607
17012;Annezay;Nouvelle-Aquitaine;Charente-Maritime;158;46.01;-0.696
17013;Antezant-la-Chapelle;Nouvelle-Aquitaine;Charente-Maritime;357;45.995;-0.483
17015;Arces;Nouvelle-Aquitaine;Charente-Maritime;730;45.56;-0.874
17016;Archiac;Nouvelle-Aquitaine;Charente-Maritime;771;45.523;-0.302
17017;Archingeay;Nouvelle-Aquitaine;Charente-Maritime;733;45.928;-0.717
17018;Ardillières;Nouvelle-Aquitaine;Charente-Maritime;865;46.05;-0.89
17019;Ars-en-Ré;Nouvelle-Aquitaine;Charente-Maritime;1297;46.211;-1.515
17020;Arthenac;Nouvelle-Aquitaine;Charente-Maritime;345;45.503;-0.324
17021;Arvert;Nouvelle-Aquitaine;Charente-Maritime;3774;45.747;-1.123
17022;Asnières-la-Giraud;Nouvelle-Aquitaine;Charente-Maritime;977;45.894;-0.51
17023;Aujac;Nouvelle-Aquitaine;Charente-Maritime;373;45.848;-0.394
17024;Aulnay;Nouvelle-Aquitaine;Charente-Maritime;1309;46.02;-0.348
17025;Aumagne;Nouvelle-Aquitaine;Charente-Maritime;700;45.88;-0.412
17026;Authon-Ébéon;Nouvelle-Aquitaine;Charente-Maritime;392;45.842;-0.426
17027;Avy;Nouvelle-Aquitaine;Charente-Maritime;472;45.551;-0.509
17028;Aytré;Nouvelle-Aquitaine;Charente-Maritime;9578;46.134;-1.114
17029;Bagnizeau;Nouvelle-Aquitaine;Charente-Maritime;189;45.9;-0.316
17030;Balanzac;Nouvelle-Aquitaine;Charente-Maritime;586;45.748;-0.844
17031;Ballans;Nouvelle-Aquitaine;Charente-Maritime;200;45.808;-0.225
17032;Ballon;Nouvelle-Aquitaine;Charente-Maritime;821;46.054;-0.973
17033;La Barde;Nouvelle-Aquitaine;Charente-Maritime;494;45.128;-0.063
17034;Barzan;Nouvelle-Aquitaine;Charente-Maritime;464;45.531;-0.868
17035;Bazauges;Nouvelle-Aquitaine;Charente-Maritime;106;45.917;-0.165
17036;Beaugeay;Nouvelle-Aquitaine;Charente-Maritime;785;45.87;-1.008
17037;Beauvais-sur-Matha;Nouvelle-Aquitaine;Charente-Maritime;653;45.893;-0.179
17038;Bedenac;Nouvelle-Aquitaine;Charente-Maritime;690;45.186;-0.313
17039;Belluire;Nouvelle-Aquitaine;Charente-Maritime;215;45.53;-0.556
17041;Benon;Nouvelle-Aquitaine;Charente-Maritime;1763;46.2;-0.797
17042;Bercloux;Nouvelle-Aquitaine;Charente-Maritime;445;45.839;-0.459
17043;Bernay-Saint-Martin;Nouvelle-Aquitaine;Charente-Maritime;753;46.067;-0.626
17044;Berneuil;Nouvelle-Aquitaine;Charente-Maritime;1162;45.657;-0.598
17045;Beurlay;Nouvelle-Aquitaine;Charente-Maritime;1013;45.861;-0.845
17046;Bignay;Nouvelle-Aquitaine;Charente-Maritime;369;45.921;-0.601
17047;Biron;Nouvelle-Aquitaine;Charente-Maritime;238;45.569;-0.484
17048;Blanzac-lès-Matha;Nouvelle-Aquitaine;Charente-Maritime;319;45.872;-0.354
17049;Blanzay-sur-Boutonne;Nouvelle-Aquitaine;Charente-Maritime;77;46.054;-0.426
17050;Bois;Nouvelle-Aquitaine;Charente-Maritime;518;45.482;-0.615
17051;Le Bois-Plage-en-Ré;Nouvelle-Aquitaine;Charente-Maritime;2229;46.182;-1.376
17052;Boisredon;Nouvelle-Aquitaine;Charente-Maritime;706;45.317;-0.544
17053;Bords;Nouvelle-Aquitaine;Charente-Maritime;1319;45.895;-0.785
17054;Boresse-et-Martron;Nouvelle-Aquitaine;Charente-Maritime;201;45.273;-0.127
17055;Boscamnant;Nouvelle-Aquitaine;Charente-Maritime;342;45.192;-0.072
17056;Bougneau;Nouvelle-Aquitaine;Charente-Maritime;609;45.6;-0.506
17057;Bouhet;Nouvelle-Aquitaine;Charente-Maritime;916;46.163;-0.858
17058;Bourcefranc-le-Chapus;Nouvelle-Aquitaine;Charente-Maritime;3541;45.847;-1.134
17059;Bourgneuf;Nouvelle-Aquitaine;Charente-Maritime;1418;46.168;-1.022
17060;Boutenac-Touvent;Nouvelle-Aquitaine;Charente-Maritime;229;45.499;-0.76
17061;Bran;Nouvelle-Aquitaine;Charente-Maritime;140;45.35;-0.262
17062;Bresdon;Nouvelle-Aquitaine;Charente-Maritime;224;45.865;-0.145
17063;Breuil-la-Réorte;Nouvelle-Aquitaine;Charente-Maritime;466;46.063;-0.696
17064;Breuillet;Nouvelle-Aquitaine;Charente-Maritime;3060;45.694;-1.054
17065;Breuil-Magné;Nouvelle-Aquitaine;Charente-Maritime;1863;46.0;-0.966
17066;Brie-sous-Archiac;Nouvelle-Aquitaine;Charente-Maritime;228;45.475;-0.301
17067;Brie-sous-Matha;Nouvelle-Aquitaine;Charente-Maritime;172;45.817;-0.254
