ATC4;l_atc4;age;sexe;BEN_REG;PSP_SPE;nbc;REM;BSE;BOITES
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;84;90;4742;138.059,01;140.158,97;19672
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;84;98;50;706,32;708,51;113
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;84;99;562;10.892,29;11.153,33;1424
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;1;13226;678.068,89;684.964,18;101812
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;3;501;10.301,89;10.519,15;1665
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;4;71;1.035,18;1.065,90;170
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;7;12;275,88;275,88;44
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;9;84;2.070,35;2.156,88;344
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;15;49;507,87;507,87;81
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;17;13;311,31;313,50;50
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;35;417;10.819,14;10.893,75;1710
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;42;1973;75.897,70;76.474,24;11585
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;90;4089;118.870,12;120.892,64;18254
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;98;12;250,49;257,07;41
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;93;99;875;16.921,29;17.353,56;2332
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;99;1;477;12.200,29;12.403,13;1175
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;99;90;19;407,24;413,82;66
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;1;99;99;175;4.316,24;4.420,78;318
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;5;1;2655;149.823,21;150.985,95;18165
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;5;42;402;15.906,74;16.048,38;1876
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;5;90;613;16.013,63;16.396,04;1991
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;5;99;157;2.948,36;2.977,12;372
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;1;10590;487.881,21;497.313,60;69247
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;3;278;4.909,86;5.035,67;761
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;4;39;811,96;833,91;133
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;7;15;202,52;206,91;33
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;9;42;858,36;871,53;139
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;15;24;221,33;225,72;36
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;35;279;6.164,04;6.288,81;1003
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;42;2136;84.953,62;86.062,76;11644
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;90;6183;210.910,47;217.951,12;30460
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;11;99;910;18.612,33;19.073,04;2611
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;24;1;4331;222.255,99;225.501,12;31137
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;24;3;12;175,56;175,56;28
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;24;9;13;261,15;263,34;42
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;24;35;15;254,88;257,07;41
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;24;42;282;9.786,32;9.821,43;1391
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;24;90;1173;30.355,20;31.171,97;4448
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;24;98;11;181,83;181,83;29
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;24;99;399;9.468,40;9.562,79;1226
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;27;1;8432;472.818,39;478.045,85;62275
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;27;42;443;17.817,22;17.955,80;2427
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;27;90;2571;72.530,98;74.184,99;10078
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;27;99;354;7.524,73;7.691,76;921
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;28;1;3518;180.414,64;182.934,33;25768
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;28;42;160;5.067,50;5.126,44;717
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;28;90;915;20.932,95;21.527,73;3181
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;28;99;236;4.882,49;4.970,00;612
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;32;1;14818;892.134,51;903.679,26;115247
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;32;3;25;285,29;307,23;49
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;32;35;53;623,86;645,81;103
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;32;42;349;9.634,38;9.693,26;1156
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;32;90;3554;91.128,59;95.701,91;13152
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;32;99;555;9.728,84;9.942,37;1252
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;44;1;8826;492.203,86;498.816,50;64884
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;44;3;22;212,87;219,45;35
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;44;35;23;202,21;219,45;35
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;44;42;407;11.496,74;11.550,85;1541
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;44;90;2008;45.269,27;46.805,67;6545
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;44;98;39;622,61;627,00;100
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;44;99;403;7.835,34;7.977,67;1065
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;52;1;2803;143.797,54;145.859,97;19048
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;52;42;142;3.890,22;3.918,75;625
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;52;90;732;19.251,52;19.654,20;2681
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;52;99;203;4.565,41;4.667,05;543
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;53;1;2716;144.254,86;145.955,19;21424
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;53;42;102;2.302,66;2.313,63;369
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;53;90;637;12.600,07;12.817,01;1978
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;53;99;79;1.645,29;1.665,60;217
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;75;1;11065;601.826,42;610.715,85;84940
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;75;3;13;175,56;175,56;28
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;75;42;734;23.049,32;23.291,81;3371
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;75;90;2520;60.795,53;62.237,62;8951
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;75;98;44;707,57;727,32;116
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;75;99;407;6.806,09;6.938,83;895
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;76;1;7580;388.741,14;394.957,68;56895
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;76;3;42;522,29;526,68;84
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;76;15;12;91,86;94,05;15
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;76;35;39;722,93;727,32;116
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;76;42;894;33.117,50;33.404,45;4948
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;76;90;2162;61.021,61;62.556,49;9209
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;76;98;79;1.750,90;1.761,87;281
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;76;99;481;9.522,57;9.709,43;1242
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;84;1;11994;639.107,02;647.682,02;89864
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;84;3;82;1.322,34;1.360,59;217
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;84;15;14;85,27;94,05;15
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;84;35;39;697,85;714,78;114
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;84;42;1008;35.032,05;35.300,53;4954
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;84;90;3442;98.067,19;100.082,77;14297
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;84;98;47;649,89;652,08;104
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;84;99;397;7.316,56;7.449,12;985
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;1;10680;537.279,39;544.704,79;81348
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;3;192;3.082,96;3.178,89;507
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;7;22;319,77;319,77;51
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;9;34;660,23;664,62;106
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;15;43;376,20;376,20;60
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;35;185;4.675,85;4.752,66;758
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;42;1602;62.680,86;63.048,51;9490
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;90;3161;88.449,81;90.156,48;13632
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;98;17;336,07;344,85;55
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;93;99;675;13.617,58;13.832,30;1774
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;99;1;447;10.243,83;10.409,30;847
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;60;2;99;99;71;1.527,66;1.581,90;159
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;1;76;1;16;382,47;382,47;61
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;1;76;99;11;455,52;457,71;73
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;1;93;1;35;1.327,05;1.329,24;212
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;1;99;1;86;2.696,18;2.715,93;431
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;1;99;99;33;822,94;833,91;133
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;2;76;1;22;570,57;570,57;91
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;2;76;99;13;417,90;420,09;67
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;2;93;1;49;1.929,28;1.968,78;314
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;2;93;99;11;346,73;351,12;56
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;2;99;1;80;2.476,40;2.508,71;350
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;2;99;99;44;1.183,02;1.193,62;156
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;9;99;1;59;1.821,44;1.834,23;196
A10BX;AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES;99;9;99;99;55;1.266,23;1.272,81;203
A11CA;VITAMINE A NON ASSOCIEE;0;1;11;90;18;945,04;1.157,19;51
A11CA;VITAMINE A NON ASSOCIEE;0;1;32;90;21;1.666,58;1.815,20;80
A11CA;VITAMINE A NON ASSOCIEE;0;1;75;90;16;1.382,96;1.406,78;62
A11CA;VITAMINE A NON ASSOCIEE;0;1;99;90;70;990,27;1.180,90;96
A11CA;VITAMINE A NON ASSOCIEE;0;1;99;99;13;204,44;302,30;13
A11CA;VITAMINE A NON ASSOCIEE;0;2;11;90;15;389,13;499,18;22
A11CA;VITAMINE A NON ASSOCIEE;0;2;32;90;14;1.125,42;1.157,19;51
A11CA;VITAMINE A NON ASSOCIEE;0;2;44;99;11;405,02;476,49;21
A11CA;VITAMINE A NON ASSOCIEE;0;2;99;90;63;1.500,70;1.648,11;117
A11CA;VITAMINE A NON ASSOCIEE;0;2;99;99;11;327,78;423,08;18
A11CA;VITAMINE A NON ASSOCIEE;20;1;5;99;11;24,90;36,47;11
A11CA;VITAMINE A NON ASSOCIEE;20;1;11;1;35;1.004,51;1.424,89;77
A11CA;VITAMINE A NON ASSOCIEE;20;1;11;90;63;1.475,06;1.617,91;129
A11CA;VITAMINE A NON ASSOCIEE;20;1;27;99;27;1.804,46;1.896,28;96
A11CA;VITAMINE A NON ASSOCIEE;20;1;28;90;27;715,51;716,40;44
A11CA;VITAMINE A NON ASSOCIEE;20;1;32;90;46;953,34;1.024,90;86
A11CA;VITAMINE A NON ASSOCIEE;20;1;32;99;15;335,81;431,11;19
A11CA;VITAMINE A NON ASSOCIEE;20;1;44;1;18;727,21;952,98;42
A11CA;VITAMINE A NON ASSOCIEE;20;1;44;4;26;464,01;680,70;30
A11CA;VITAMINE A NON ASSOCIEE;20;1;44;90;28;722,46;845,15;55
A11CA;VITAMINE A NON ASSOCIEE;20;1;52;99;25;1.080,04;1.429,47;63
A11CA;VITAMINE A NON ASSOCIEE;20;1;53;90;12;33,92;35,70;14
A11CA;VITAMINE A NON ASSOCIEE;20;1;53;99;23;583,01;733,99;43
A11CA;VITAMINE A NON ASSOCIEE;20;1;75;90;23;841,80;952,98;42
A11CA;VITAMINE A NON ASSOCIEE;20;1;75;99;19;38,41;49,12;19
A11CA;VITAMINE A NON ASSOCIEE;20;1;76;1;15;30,09;40,80;16
A11CA;VITAMINE A NON ASSOCIEE;20;1;76;99;29;945,73;1.051,65;57
A11CA;VITAMINE A NON ASSOCIEE;20;1;84;1;19;735,16;862,22;38
A11CA;VITAMINE A NON ASSOCIEE;20;1;84;42;21;502,58;748,77;33
A11CA;VITAMINE A NON ASSOCIEE;20;1;84;90;45;1.667,72;1.905,96;84
A11CA;VITAMINE A NON ASSOCIEE;20;1;84;99;14;36,47;38,25;15
A11CA;VITAMINE A NON ASSOCIEE;20;1;93;1;20;652,34;998,36;44
A11CA;VITAMINE A NON ASSOCIEE;20;1;93;90;11;115,52;117,30;46
A11CA;VITAMINE A NON ASSOCIEE;20;1;99;99;24;737,64;812,60;51
A11CA;VITAMINE A NON ASSOCIEE;20;2;5;4;13;31,85;47,18;14
A11CA;VITAMINE A NON ASSOCIEE;20;2;5;99;11;397,59;501,72;17
A11CA;VITAMINE A NON ASSOCIEE;20;2;11;1;82;2.194,43;2.980,82;158
A11CA;VITAMINE A NON ASSOCIEE;20;2;11;90;121;3.103,82;3.496,34;218
A11CA;VITAMINE A NON ASSOCIEE;20;2;11;99;24;283,26;393,64;28
A11CA;VITAMINE A NON ASSOCIEE;20;2;24;1;14;373,25;476,49;21
A11CA;VITAMINE A NON ASSOCIEE;20;2;24;90;31;830,00;959,12;57
A11CA;VITAMINE A NON ASSOCIEE;20;2;24;99;11;258,67;385,73;17
A11CA;VITAMINE A NON ASSOCIEE;20;2;27;1;44;650,97;913,22;58
A11CA;VITAMINE A NON ASSOCIEE;20;2;27;42;38;1.276,31;1.792,51;79
A11CA;VITAMINE A NON ASSOCIEE;20;2;27;90;31;515,59;688,61;41
A11CA;VITAMINE A NON ASSOCIEE;20;2;28;1;22;1.033,53;1.406,78;62
A11CA;VITAMINE A NON ASSOCIEE;20;2;28;90;40;756,26;925,71;55
A11CA;VITAMINE A NON ASSOCIEE;20;2;32;1;69;1.629,27;2.350,34;124
A11CA;VITAMINE A NON ASSOCIEE;20;2;32;4;29;471,95;726,08;32
A11CA;VITAMINE A NON ASSOCIEE;20;2;32;90;91;1.487,78;1.889,41;117
A11CA;VITAMINE A NON ASSOCIEE;20;2;44;1;110;2.100,30;2.955,58;156
A11CA;VITAMINE A NON ASSOCIEE;20;2;44;4;404;7.737,04;11.536,98;520
A11CA;VITAMINE A NON ASSOCIEE;20;2;44;42;16;356,23;499,18;22
A11CA;VITAMINE A NON ASSOCIEE;20;2;44;90;73;1.554,14;1.861,36;106
A11CA;VITAMINE A NON ASSOCIEE;20;2;44;99;15;33,15;45,90;18
A11CA;VITAMINE A NON ASSOCIEE;20;2;52;1;46;1.093,74;1.548,28;78
A11CA;VITAMINE A NON ASSOCIEE;20;2;52;4;21;451,53;658,01;29
A11CA;VITAMINE A NON ASSOCIEE;20;2;52;42;15;504,85;703,39;31
A11CA;VITAMINE A NON ASSOCIEE;20;2;52;90;22;758,98;1.021,05;45
A11CA;VITAMINE A NON ASSOCIEE;20;2;53;1;36;716,22;948,40;56
A11CA;VITAMINE A NON ASSOCIEE;20;2;53;90;64;1.268,24;1.697,17;89
A11CA;VITAMINE A NON ASSOCIEE;20;2;53;99;13;191,73;294,97;13
A11CA;VITAMINE A NON ASSOCIEE;20;2;75;1;80;1.381,12;1.861,36;106
A11CA;VITAMINE A NON ASSOCIEE;20;2;75;90;126;2.264,37;3.129,19;153
A11CA;VITAMINE A NON ASSOCIEE;20;2;75;99;13;454,93;589,94;26
A11CA;VITAMINE A NON ASSOCIEE;20;2;76;1;76;1.494,46;2.085,97;123
A11CA;VITAMINE A NON ASSOCIEE;20;2;76;42;16;399,34;589,94;26
A11CA;VITAMINE A NON ASSOCIEE;20;2;76;90;66;1.833,17;2.135,93;111
A11CA;VITAMINE A NON ASSOCIEE;20;2;76;99;12;27,67;35,70;14
A11CA;VITAMINE A NON ASSOCIEE;20;2;84;1;109;2.974,82;4.094,66;192
A11CA;VITAMINE A NON ASSOCIEE;20;2;84;4;39;702,26;1.043,74;46
A11CA;VITAMINE A NON ASSOCIEE;20;2;84;42;125;3.585,02;5.173,32;228
A11CA;VITAMINE A NON ASSOCIEE;20;2;84;90;190;5.766,56;7.314,35;341
A11CA;VITAMINE A NON ASSOCIEE;20;2;84;99;11;353,96;544,56;24
A11CA;VITAMINE A NON ASSOCIEE;20;2;93;1;120;2.840,46;4.042,67;219
A11CA;VITAMINE A NON ASSOCIEE;20;2;93;4;22;368,71;567,25;25
A11CA;VITAMINE A NON ASSOCIEE;20;2;93;90;82;2.049,97;2.424,29;153
A11CA;VITAMINE A NON ASSOCIEE;60;1;11;1;28;615,48;777,08;52
A11CA;VITAMINE A NON ASSOCIEE;60;1;11;90;40;1.263,43;1.326,48;70
A11CA;VITAMINE A NON ASSOCIEE;60;1;32;1;29;792,88;880,33;53
A11CA;VITAMINE A NON ASSOCIEE;60;1;32;90;12;33,02;35,70;14
A11CA;VITAMINE A NON ASSOCIEE;60;1;44;99;40;1.736,78;1.906,48;100
A11CA;VITAMINE A NON ASSOCIEE;60;1;52;99;11;389,13;476,49;21
A11CA;VITAMINE A NON ASSOCIEE;60;1;53;99;31;851,97;897,92;52
A11CA;VITAMINE A NON ASSOCIEE;60;1;75;1;14;38,76;45,90;18
A11CA;VITAMINE A NON ASSOCIEE;60;1;75;90;15;347,16;363,04;16
A11CA;VITAMINE A NON ASSOCIEE;60;1;76;1;25;2.211,58;2.418,15;119
A11CA;VITAMINE A NON ASSOCIEE;60;1;76;99;11;550,23;589,94;26
A11CA;VITAMINE A NON ASSOCIEE;60;1;84;1;16;515,06;658,01;29
A11CA;VITAMINE A NON ASSOCIEE;60;1;84;90;32;784,99;809,71;49
A11CA;VITAMINE A NON ASSOCIEE;60;1;93;1;23;522,52;605,50;40
A11CA;VITAMINE A NON ASSOCIEE;60;1;93;99;11;33,02;35,70;14
A11CA;VITAMINE A NON ASSOCIEE;60;1;99;1;15;41,59;54,37;21
A11CA;VITAMINE A NON ASSOCIEE;60;1;99;90;17;508,32;566,23;23
A11CA;VITAMINE A NON ASSOCIEE;60;1;99;99;25;496,37;652,34;38
A11CA;VITAMINE A NON ASSOCIEE;60;2;11;1;52;1.604,03;2.007,44;108
A11CA;VITAMINE A NON ASSOCIEE;60;2;11;90;49;1.887,59;2.007,70;116
A11CA;VITAMINE A NON ASSOCIEE;60;2;27;99;37;766,82;978,74;60
A11CA;VITAMINE A NON ASSOCIEE;60;2;28;99;27;464,58;509,64;34
A11CA;VITAMINE A NON ASSOCIEE;60;2;32;1;45;586,25;822,98;70
A11CA;VITAMINE A NON ASSOCIEE;60;2;32;90;12;535,48;567,25;25
A11CA;VITAMINE A NON ASSOCIEE;60;2;32;99;13;29,45;35,70;14
A11CA;VITAMINE A NON ASSOCIEE;60;2;44;1;31;706,79;860,19;53
A11CA;VITAMINE A NON ASSOCIEE;60;2;44;4;28;662,55;884,91;39
A11CA;VITAMINE A NON ASSOCIEE;60;2;44;90;14;697,72;816,84;36
A11CA;VITAMINE A NON ASSOCIEE;60;2;44;99;13;41,18;51,00;20
A11CA;VITAMINE A NON ASSOCIEE;60;2;52;1;19;545,69;680,70;30
A11CA;VITAMINE A NON ASSOCIEE;60;2;52;90;12;344,89;408,42;18
A11CA;VITAMINE A NON ASSOCIEE;60;2;53;90;16;383,46;431,11;19
A11CA;VITAMINE A NON ASSOCIEE;60;2;53;99;13;449,26;544,56;24
A11CA;VITAMINE A NON ASSOCIEE;60;2;75;1;51;659,16;832,92;66
A11CA;VITAMINE A NON ASSOCIEE;60;2;75;90;13;406,15;453,80;20
A11CA;VITAMINE A NON ASSOCIEE;60;2;76;1;48;2.234,50;2.632,56;132
A11CA;VITAMINE A NON ASSOCIEE;60;2;76;90;11;951,85;975,67;43
A11CA;VITAMINE A NON ASSOCIEE;60;2;76;99;14;37,87;45,90;18
A11CA;VITAMINE A NON ASSOCIEE;60;2;84;1;37;1.174,98;1.460,07;75
A11CA;VITAMINE A NON ASSOCIEE;60;2;84;42;18;729,48;975,67;43
A11CA;VITAMINE A NON ASSOCIEE;60;2;84;90;36;1.432,87;1.520,23;67
A11CA;VITAMINE A NON ASSOCIEE;60;2;93;1;56;1.838,97;2.166,29;131
A11CA;VITAMINE A NON ASSOCIEE;60;2;93;99;26;542,57;618,51;53
A11CA;VITAMINE A NON ASSOCIEE;60;2;99;1;18;36,06;50,91;19
A11CA;VITAMINE A NON ASSOCIEE;60;2;99;90;12;27,48;31,94;12
A11CA;VITAMINE A NON ASSOCIEE;60;2;99;99;13;375,59;505,81;21
A11CC;VITAMINE D ET ANALOGUES;0;1;0;1;44;77,29;118,91;59
A11CC;VITAMINE D ET ANALOGUES;0;1;0;90;20;46,38;70,00;28
A11CC;VITAMINE D ET ANALOGUES;0;1;0;99;13;21,20;32,62;15
A11CC;VITAMINE D ET ANALOGUES;0;1;5;1;11730;20.787,98;32.883,15;16372
A11CC;VITAMINE D ET ANALOGUES;0;1;5;4;29;68,63;102,89;42
A11CC;VITAMINE D ET ANALOGUES;0;1;5;6;26;51,32;77,66;32
A11CC;VITAMINE D ET ANALOGUES;0;1;5;7;52;81,03;119,80;53
